# sample_cap: 1000
# time_cap: 300 sec
# seed: 0
# axis_num, mean_time, error_scale
139 0.5405998904425818 56.02028366457086
146 0.5721938873472668 38.262388438731485
153 0.5868415730074048 31.32820376200335
160 0.6106950248160014 27.969170508846986
167 0.628892159861002 25.392318042014814
174 0.6632442789455868 23.471400738458225
181 0.93372376735166 22.190701532496593
188 0.9975246630633788 20.832425328156756
195 0.9728907165403891 19.883957688349316
202 1.08919866707014 18.986049869979116
209 1.292013700427927 18.20538150656773
216 0.9804532644795436 17.596615720234816
223 1.0139988137258065 17.04338584175836
230 1.0420754739569957 16.479613533296593
237 1.4491035170280016 15.976979708979815
244 1.0534488033830074 15.532251653361229
251 1.4723391906887877 15.16497698680842
258 1.2711027050823098 14.754314234309588
265 90.87297865322658 14.464160148359579
272 725.7537562847137 14.180477548929424
279 0.9973853434439117 13.768456972471377
286 0.973211529185471 13.487103041865085
293 0.9797663005244849 13.239611422509965
300 1.1140704887884634 12.9545192932636
307 1.0246647185433033 12.734433742955376
314 1.039563055269446 12.528636861576974
321 1.2927305810952903 12.323295633194247
328 8.814199169476828 12.13561812252926
335 1.3133479830479518 11.907971096734745
342 1.0085844689567618 11.73604400002004
349 1.0172095403832904 11.53950075141864
356 1.074907967022487 11.39455850367523
363 1.0758850249765595 11.240783818158645
370 1.0697721340478104 11.079476598342831
377 1.0892562140589175 10.951507520986324
384 1.1055339636171566 10.793011124986473
391 1.1336990203497546 10.649015457458681
398 1.5201824458371929 10.51557319874847
405 35.38380999035306 10.40436022539555
412 58.23735315004985 10.306392716779666
419 2.239243982443169 10.181938973462234
426 1.0548516875819156 10.055439983593384
433 1.066646195472555 9.942612629596681
440 1.127973197098065 9.826841516560508
447 1.0993816398438954 9.724489851627602
454 1.1113008852358217 9.64264779957504
461 1.129640841842594 9.53332227165494
468 1.1500793827904596 9.450081867715047
475 1.1815753274076566 9.349033155621353
482 1.1776893194983988 9.267952898877674
489 1.1918923750756278 9.183067927359335
# total runtime: 18128.602807044983
